Time,Operator,Technology,SS-RSRP​ (PCell),SS-RSRQ​ (PCell),IP Thrpt UL,Network Thrpt UL,Lat,Long,PCI​ (PCell),Speed o.g.
2024-11-22 11:41:35.001,SGP-M1,5G-NR,-92.2,-12.7,29.839,31.043,1.300829,103.783047,344.0,0.0
2024-11-22 11:41:35.500,SGP-M1,5G-NR,-86.5,-10.8,29.917,30.6,1.300829,103.783051,344.0,0.0
2024-11-22 11:41:36.016,SGP-M1,5G-NR,-84.8,-10.6,29.835,30.143,1.30083,103.783054,344.0,0.0
2024-11-22 11:41:36.579,SGP-M1,5G-NR,-87.4,-10.5,29.914,30.948,1.30083,103.783054,344.0,0.0
2024-11-22 11:41:37.491,SGP-M1,5G-NR,-85.1,-11.0,29.885,30.108,1.30083,103.783054,344.0,0.0
2024-11-22 11:41:38.000,SGP-M1,5G-NR,-85.4,-11.9,29.884,30.25,1.30083,103.783054,344.0,0.0
2024-11-22 11:41:38.499,SGP-M1,5G-NR,-85.2,-11.3,20.909,23.511,1.300829,103.783054,344.0,0.0
2024-11-22 11:41:39.069,SGP-M1,5G-NR,-85.6,-11.1,14.037,12.166,1.300829,103.783054,344.0,0.0
2024-11-22 11:41:39.993,SGP-M1,5G-NR,-84.1,-11.0,29.904,30.54,1.300829,103.783054,344.0,0.0
2024-11-22 11:41:40.494,SGP-M1,5G-NR,-86.2,-11.1,29.882,30.825,1.300828,103.783054,344.0,0.0
2024-11-22 11:41:41.000,SGP-M1,5G-NR,-87.4,-11.4,29.85,30.33,1.300828,103.783054,344.0,0.0
2024-11-22 11:41:41.501,SGP-M1,5G-NR,-87.0,-11.0,29.973,30.452,1.300828,103.783053,344.0,0.0
2024-11-22 11:41:42.022,SGP-M1,5G-NR,-83.4,-10.6,29.858,30.578,1.300829,103.783053,344.0,0.0
2024-11-22 11:41:42.569,SGP-M1,5G-NR,-84.0,-10.6,29.948,30.468,1.300829,103.783053,344.0,0.0
2024-11-22 11:41:43.069,SGP-M1,5G-NR,-80.4,-10.5,29.869,30.554,1.300832,103.783056,344.0,1.0
2024-11-22 11:41:44.001,SGP-M1,5G-NR,-82.6,-11.2,29.874,30.558,1.300832,103.783056,344.0,1.0
2024-11-22 11:41:44.500,SGP-M1,5G-NR,-84.5,-10.8,29.791,25.995,1.300831,103.783061,344.0,1.0
2024-11-22 11:41:45.006,SGP-M1,5G-NR,-90.0,-10.8,29.978,30.693,1.300831,103.783061,344.0,1.0
2024-11-22 11:41:45.507,SGP-M1,5G-NR,-81.2,-11.0,29.936,30.318,1.300834,103.783061,344.0,0.0
2024-11-22 11:41:46.022,SGP-M1,5G-NR,-84.0,-10.8,29.898,31.398,1.300841,103.783066,344.0,2.0
2024-11-22 11:41:46.569,SGP-M1,5G-NR,-82.1,-10.7,29.926,30.17,1.300841,103.783066,344.0,2.0
2024-11-22 11:41:47.069,SGP-M1,5G-NR,-82.9,-10.6,29.814,31.286,1.300854,103.78308,344.0,9.0
2024-11-22 11:41:48.001,SGP-M1,5G-NR,-83.4,-11.0,29.921,29.834,1.300854,103.78308,344.0,9.0
2024-11-22 11:41:48.500,SGP-M1,5G-NR,-84.5,-10.8,29.813,31.199,1.300872,103.783103,344.0,13.0
2024-11-22 11:41:49.014,SGP-M1,5G-NR,-83.2,-10.6,15.843,17.105,1.300872,103.783103,344.0,13.0
2024-11-22 11:41:49.515,SGP-M1,5G-NR,-82.7,-10.7,18.906,18.341,1.300893,103.783132,344.0,14.0
2024-11-22 11:41:50.016,SGP-M1,5G-NR,-83.0,-10.5,29.794,30.361,1.300905,103.783148,344.0,15.0
2024-11-22 11:41:50.517,SGP-M1,5G-NR,-84.0,-10.7,29.859,29.768,1.300917,103.783165,344.0,17.0
2024-11-22 11:41:51.017,SGP-M1,5G-NR,-85.6,-10.7,29.858,30.495,1.300933,103.783185,344.0,19.0
2024-11-22 11:41:51.522,SGP-M1,5G-NR,-85.1,-10.7,30.001,30.494,1.300948,103.783206,344.0,21.0
2024-11-22 11:41:52.023,SGP-M1,5G-NR,-84.0,-10.6,29.79,30.172,1.300981,103.783253,344.0,23.0
2024-11-22 11:41:52.524,SGP-M1,5G-NR,-87.8,-10.9,29.961,30.394,1.300998,103.783281,344.0,24.0
2024-11-22 11:41:53.031,SGP-M1,5G-NR,-87.5,-10.9,29.856,28.306,1.301015,103.783309,344.0,25.0
2024-11-22 11:41:53.669,SGP-M1,5G-NR,-89.0,-11.1,29.875,31.864,1.301015,103.783309,344.0,25.0
2024-11-22 11:41:54.179,SGP-M1,5G-NR,-88.8,-11.0,29.991,29.243,1.30105,103.783359,344.0,24.0
2024-11-22 11:41:54.689,SGP-M1,5G-NR,-90.5,-11.5,29.784,30.208,1.301068,103.783385,344.0,24.0
2024-11-22 11:41:55.209,SGP-M1,5G-NR,-91.1,-11.6,29.827,29.059,1.301086,103.783411,344.0,24.0
2024-11-22 11:41:55.999,SGP-M1,5G-NR,-91.3,-11.5,29.886,29.729,1.301086,103.783411,344.0,24.0
2024-11-22 11:41:56.500,SGP-M1,5G-NR,-90.4,-11.7,29.93,30.123,1.30112,103.783457,344.0,23.0
2024-11-22 11:41:57.022,SGP-M1,5G-NR,-90.1,-11.4,29.64,27.007,1.301147,103.783503,344.0,22.0
2024-11-22 11:41:57.523,SGP-M1,5G-NR,-89.1,-11.3,29.694,28.46,1.301161,103.783524,344.0,20.0
2024-11-22 11:41:58.024,SGP-M1,5G-NR,-91.1,-12.0,30.256,29.589,1.301174,103.783545,344.0,19.0
2024-11-22 11:41:58.536,SGP-M1,5G-NR,-89.4,-11.6,29.431,27.544,1.301174,103.783545,344.0,19.0
2024-11-22 11:41:59.037,SGP-M1,5G-NR,-91.0,-12.1,28.986,29.081,1.301196,103.783574,344.0,14.0
2024-11-22 11:41:59.749,SGP-M1,5G-NR,-90.1,-11.6,9.575,15.37,1.301196,103.783574,344.0,14.0
2024-11-22 11:42:00.230,SGP-M1,5G-NR,-91.6,-13.0,14.624,13.314,1.30121,103.783595,344.0,10.0
2024-11-22 11:42:01.001,SGP-M1,5G-NR,-91.3,-12.4,29.836,31.719,1.30121,103.783595,344.0,10.0
2024-11-22 11:42:01.500,SGP-M1,5G-NR,-89.2,-12.3,29.879,31.661,1.301221,103.783615,344.0,9.0
2024-11-22 11:42:02.016,SGP-M1,5G-NR,-91.4,-12.7,29.868,28.69,1.301221,103.783615,344.0,9.0
2024-11-22 11:42:02.519,SGP-M1,5G-NR,-91.2,-13.2,29.907,30.626,1.301231,103.783636,344.0,8.0
2024-11-22 11:42:03.023,SGP-M1,5G-NR,-79.2,-10.6,29.885,30.572,1.301233,103.783648,414.0,4.0
2024-11-22 11:42:03.568,SGP-M1,5G-NR,-85.2,-10.9,29.861,30.28,1.301233,103.783648,414.0,4.0
2024-11-22 11:42:04.049,SGP-M1,5G-NR,-84.0,-10.9,29.898,30.905,1.301233,103.783651,414.0,0.0
2024-11-22 11:42:05.002,SGP-M1,5G-NR,-86.0,-11.9,29.875,30.336,1.301233,103.783651,414.0,0.0
2024-11-22 11:42:05.500,SGP-M1,5G-NR,-82.6,-11.1,29.914,30.824,1.301234,103.783652,414.0,0.0
2024-11-22 11:42:06.021,SGP-M1,5G-NR,-78.2,-10.7,29.92,30.839,1.301234,103.783655,414.0,0.0
2024-11-22 11:42:06.524,SGP-M1,5G-NR,-74.1,-10.4,29.836,29.189,1.301234,103.783655,414.0,0.0
2024-11-22 11:42:07.059,SGP-M1,5G-NR,-77.2,-10.7,30.308,30.503,1.301234,103.783655,414.0,0.0
2024-11-22 11:42:08.001,SGP-M1,5G-NR,-76.2,-10.6,29.839,30.939,1.301234,103.783655,414.0,0.0
2024-11-22 11:42:08.501,SGP-M1,5G-NR,-77.5,-10.6,29.884,30.348,1.301233,103.783655,414.0,0.0
2024-11-22 11:42:09.035,SGP-M1,5G-NR,-76.2,-10.5,29.907,31.085,1.301233,103.783655,414.0,0.0
2024-11-22 11:42:09.569,SGP-M1,5G-NR,-75.4,-10.5,29.913,30.905,1.301233,103.783655,414.0,0.0
2024-11-22 11:42:10.068,SGP-M1,5G-NR,-76.1,-10.5,15.22,14.207,1.301233,103.783656,414.0,0.0
2024-11-22 11:42:11.001,SGP-M1,5G-NR,-78.1,-10.6,29.681,22.674,1.301233,103.783656,414.0,0.0
2024-11-22 11:42:11.500,SGP-M1,5G-NR,-80.8,-10.5,30.054,30.232,1.301233,103.783657,414.0,0.0
2024-11-22 11:42:12.049,SGP-M1,5G-NR,-84.0,-10.6,29.945,30.12,1.301233,103.783657,414.0,0.0
2024-11-22 11:42:12.569,SGP-M1,5G-NR,-84.5,-10.6,29.767,29.941,1.301233,103.783657,414.0,0.0
2024-11-22 11:42:13.069,SGP-M1,5G-NR,-82.5,-10.5,29.998,30.8,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:14.000,SGP-M1,5G-NR,-84.5,-10.6,29.751,29.52,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:14.558,SGP-M1,5G-NR,-82.9,-10.6,30.012,30.139,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:15.062,SGP-M1,5G-NR,-84.6,-10.6,29.733,31.004,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:16.001,SGP-M1,5G-NR,-85.1,-11.0,29.844,31.172,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:16.500,SGP-M1,5G-NR,-80.5,-10.7,29.866,30.052,1.301231,103.783657,414.0,0.0
2024-11-22 11:42:17.018,SGP-M1,5G-NR,-79.8,-10.6,29.899,30.379,1.301231,103.783656,414.0,0.0
2024-11-22 11:42:17.570,SGP-M1,5G-NR,-80.3,-10.7,29.881,30.489,1.301231,103.783656,414.0,0.0
2024-11-22 11:42:18.071,SGP-M1,5G-NR,-82.9,-10.9,29.884,30.749,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:18.609,SGP-M1,5G-NR,-85.0,-11.2,29.935,31.004,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:19.501,SGP-M1,5G-NR,-84.9,-10.9,29.879,29.903,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:20.066,SGP-M1,5G-NR,-82.2,-10.7,29.902,30.487,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:20.659,SGP-M1,5G-NR,-79.3,-10.5,10.217,8.664,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:21.499,SGP-M1,5G-NR,-77.6,-10.5,29.734,27.781,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:22.070,SGP-M1,5G-NR,-79.0,-10.6,29.908,30.1,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:22.739,SGP-M1,5G-NR,-82.0,-10.6,29.929,31.907,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:23.500,SGP-M1,5G-NR,-82.5,-10.8,29.916,30.031,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:24.074,SGP-M1,5G-NR,-81.7,-10.7,29.877,30.568,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:24.769,SGP-M1,5G-NR,-82.4,-10.9,29.971,31.906,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:25.501,SGP-M1,5G-NR,-81.3,-10.7,29.958,30.113,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:26.074,SGP-M1,5G-NR,-83.8,-11.0,29.753,29.994,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:26.829,SGP-M1,5G-NR,-85.1,-10.9,29.968,30.953,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:27.501,SGP-M1,5G-NR,-85.4,-10.7,29.966,31.008,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:28.079,SGP-M1,5G-NR,-85.2,-10.9,29.803,30.343,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:28.819,SGP-M1,5G-NR,-88.0,-11.3,29.896,29.948,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:29.501,SGP-M1,5G-NR,-88.3,-11.2,29.887,31.155,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:30.015,SGP-M1,5G-NR,-85.1,-10.8,29.902,30.062,1.301229,103.783656,414.0,0.0
2024-11-22 11:42:30.582,SGP-M1,5G-NR,-86.8,-11.1,29.97,30.501,1.301229,103.783656,414.0,0.0
2024-11-22 11:42:31.079,SGP-M1,5G-NR,-85.4,-10.9,5.143,2.538,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:31.869,SGP-M1,5G-NR,-81.8,-10.7,26.001,30.964,1.30123,103.783656,414.0,0.0
2024-11-22 11:42:32.388,SGP-M1,5G-NR,-80.3,-10.7,29.852,29.218,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:33.000,SGP-M1,5G-NR,-83.6,-11.2,29.883,30.749,1.301232,103.783657,414.0,0.0
2024-11-22 11:42:33.409,SGP-M1,5G-NR,-85.4,-11.3,29.883,30.419,1.301234,103.783665,414.0,3.0
2024-11-22 11:42:34.001,SGP-M1,5G-NR,-83.4,-11.3,29.905,31.254,1.301234,103.783665,414.0,3.0
2024-11-22 11:42:34.501,SGP-M1,5G-NR,-82.3,-12.0,29.916,30.656,1.301233,103.78368,414.0,7.0
2024-11-22 11:42:35.023,SGP-M1,5G-NR,-78.1,-10.9,29.836,30.086,1.301232,103.783703,414.0,9.0
2024-11-22 11:42:35.583,SGP-M1,5G-NR,-83.1,-11.4,29.888,30.414,1.301232,103.783703,414.0,9.0
2024-11-22 11:42:36.083,SGP-M1,5G-NR,-81.8,-10.8,29.935,30.964,1.301231,103.783726,414.0,8.0
2024-11-22 11:42:36.969,SGP-M1,5G-NR,-81.1,-10.7,29.726,30.259,1.301231,103.783726,414.0,8.0
2024-11-22 11:42:37.249,SGP-M1,5G-NR,-86.0,-11.9,30.122,30.463,1.301231,103.783748,414.0,8.0
2024-11-22 11:42:38.001,SGP-M1,5G-NR,-85.6,-11.9,29.876,30.229,1.301231,103.783748,414.0,8.0
2024-11-22 11:42:38.500,SGP-M1,5G-NR,-85.4,-11.9,29.995,30.602,1.301231,103.783774,414.0,10.0
2024-11-22 11:42:38.999,SGP-M1,5G-NR,-85.7,-12.2,29.768,30.909,1.301229,103.783789,414.0,10.0
2024-11-22 11:42:39.500,SGP-M1,5G-NR,-83.2,-10.9,29.964,29.573,1.301227,103.783804,414.0,11.0
2024-11-22 11:42:40.001,SGP-M1,5G-NR,-78.8,-10.6,29.865,31.717,1.30122,103.78382,414.0,12.0
2024-11-22 11:42:40.500,SGP-M1,5G-NR,-81.0,-10.7,29.827,30.252,1.301212,103.783835,414.0,14.0
2024-11-22 11:42:41.000,SGP-M1,5G-NR,-83.2,-10.8,29.926,31.379,1.301197,103.783849,414.0,15.0
2024-11-22 11:42:41.501,SGP-M1,5G-NR,-85.6,-11.1,4.259,30.911,1.301182,103.783863,414.0,16.0
2024-11-22 11:42:42.024,SGP-M1,5G-NR,-89.1,-12.4,29.86,4.416,1.30114,103.783893,414.0,18.0
2024-11-22 11:42:42.582,SGP-M1,5G-NR,-88.1,-11.4,29.739,30.98,1.30114,103.783893,414.0,18.0
2024-11-22 11:42:43.082,SGP-M1,5G-NR,-87.1,-11.9,29.983,31.509,1.301097,103.783934,414.0,22.0
2024-11-22 11:42:43.583,SGP-M1,5G-NR,-82.0,-11.2,29.926,30.672,1.301072,103.783958,414.0,24.0
2024-11-22 11:42:44.082,SGP-M1,5G-NR,-82.7,-10.9,30.152,30.877,1.301046,103.783982,414.0,26.0
2024-11-22 11:42:44.582,SGP-M1,5G-NR,-80.5,-10.9,29.625,30.666,1.30102,103.784009,414.0,27.0
2024-11-22 11:42:45.409,SGP-M1,5G-NR,-75.5,-10.5,29.878,30.666,1.300993,103.784035,414.0,29.0
2024-11-22 11:42:46.000,SGP-M1,5G-NR,-77.7,-10.5,29.84,32.009,1.300993,103.784035,414.0,29.0
2024-11-22 11:42:46.500,SGP-M1,5G-NR,-76.4,-10.5,29.917,29.484,1.300941,103.784093,414.0,30.0
2024-11-22 11:42:46.999,SGP-M1,5G-NR,-76.4,-10.6,29.834,29.99,1.300911,103.784123,414.0,31.0
2024-11-22 11:42:47.500,SGP-M1,5G-NR,-73.8,-10.4,29.855,32.003,1.300881,103.784152,414.0,32.0
2024-11-22 11:42:48.023,SGP-M1,5G-NR,-73.7,-10.5,29.923,29.739,1.300832,103.784205,414.0,28.0
2024-11-22 11:42:48.582,SGP-M1,5G-NR,-81.4,-10.9,29.875,30.794,1.300832,103.784205,414.0,28.0
2024-11-22 11:42:49.083,SGP-M1,5G-NR,-85.6,-11.0,29.919,30.675,1.300782,103.784253,414.0,27.0
2024-11-22 11:42:49.583,SGP-M1,5G-NR,-84.5,-11.4,29.876,30.653,1.300761,103.784271,414.0,25.0
2024-11-22 11:42:50.082,SGP-M1,5G-NR,-78.2,-10.6,29.81,30.263,1.300739,103.784289,414.0,23.0
2024-11-22 11:42:50.989,SGP-M1,5G-NR,-75.3,-10.7,30.048,30.307,1.300739,103.784289,414.0,23.0
2024-11-22 11:42:51.489,SGP-M1,5G-NR,-78.8,-10.6,29.779,30.315,1.30071,103.784319,414.0,17.0
2024-11-22 11:42:52.000,SGP-M1,5G-NR,-78.8,-10.6,4.948,27.919,1.300701,103.784331,414.0,14.0
2024-11-22 11:42:52.500,SGP-M1,5G-NR,-81.4,-10.8,29.894,8.781,1.300691,103.784342,414.0,12.0
2024-11-22 11:42:53.013,SGP-M1,5G-NR,-79.8,-10.7,29.967,30.648,1.300678,103.784357,414.0,8.0
2024-11-22 11:42:53.539,SGP-M1,5G-NR,-77.2,-10.8,29.826,31.005,1.300678,103.784357,414.0,8.0
2024-11-22 11:42:54.049,SGP-M1,5G-NR,-76.0,-10.6,29.916,30.898,1.300671,103.784362,414.0,3.0
2024-11-22 11:42:55.001,SGP-M1,5G-NR,-76.0,-10.6,29.775,30.485,1.300671,103.784362,414.0,3.0
2024-11-22 11:42:55.500,SGP-M1,5G-NR,-76.7,-10.6,29.888,30.467,1.300672,103.784361,414.0,0.0
2024-11-22 11:42:56.044,SGP-M1,5G-NR,-74.7,-10.5,29.948,31.479,1.300671,103.784364,414.0,0.0
2024-11-22 11:42:56.579,SGP-M1,5G-NR,-74.7,-10.5,29.954,30.018,1.300671,103.784364,414.0,0.0
2024-11-22 11:42:57.080,SGP-M1,5G-NR,-74.9,-10.7,29.711,30.186,1.300671,103.784364,414.0,0.0
2024-11-22 11:42:57.582,SGP-M1,5G-NR,-76.5,-10.6,29.762,30.928,1.300672,103.784367,414.0,0.0
2024-11-22 11:42:58.082,SGP-M1,5G-NR,-83.4,-10.7,30.057,24.237,1.300671,103.784366,414.0,0.0
2024-11-22 11:42:59.001,SGP-M1,5G-NR,-89.7,-10.5,31.694,29.311,1.300671,103.784366,414.0,0.0
2024-11-22 11:42:59.500,SGP-M1,5G-NR,-84.2,-10.4,29.989,37.544,1.300671,103.784367,414.0,0.0
2024-11-22 11:43:00.020,SGP-M1,5G-NR,-82.1,-10.4,29.757,29.18,1.300674,103.784368,414.0,1.0
2024-11-22 11:43:00.578,SGP-M1,5G-NR,-86.4,-11.0,29.954,30.691,1.300674,103.784368,414.0,1.0
2024-11-22 11:43:01.059,SGP-M1,5G-NR,-73.7,-10.7,29.849,30.585,1.300674,103.784367,414.0,0.0
2024-11-22 11:43:01.580,SGP-M1,5G-NR,-73.0,-10.5,29.938,31.58,1.300674,103.784367,414.0,0.0
2024-11-22 11:43:02.081,SGP-M1,5G-NR,-74.9,-10.5,24.9,21.85,1.300673,103.784368,414.0,0.0
2024-11-22 11:43:03.001,SGP-M1,5G-NR,-73.8,-10.5,29.81,11.38,1.300673,103.784368,414.0,0.0
2024-11-22 11:43:03.500,SGP-M1,5G-NR,-79.0,-10.7,29.898,30.26,1.300671,103.784369,414.0,0.0
2024-11-22 11:43:04.019,SGP-M1,5G-NR,-83.1,-11.3,29.896,30.872,1.300669,103.78437,414.0,0.0
2024-11-22 11:43:04.579,SGP-M1,5G-NR,-84.5,-11.0,29.926,31.754,1.300669,103.78437,414.0,0.0
2024-11-22 11:43:05.059,SGP-M1,5G-NR,-91.6,-12.2,29.8,29.342,1.300668,103.78437,414.0,0.0
2024-11-22 11:43:05.582,SGP-M1,5G-NR,-90.8,-11.6,29.957,30.529,1.300668,103.78437,414.0,0.0
2024-11-22 11:43:06.082,SGP-M1,5G-NR,-90.2,-11.8,29.884,30.356,1.300668,103.78437,414.0,0.0
2024-11-22 11:43:07.001,SGP-M1,5G-NR,-86.1,-11.2,29.874,30.541,1.300668,103.78437,414.0,0.0
2024-11-22 11:43:07.500,SGP-M1,5G-NR,-76.4,-10.6,29.808,32.183,1.300668,103.784371,414.0,0.0
2024-11-22 11:43:08.018,SGP-M1,5G-NR,-81.0,-10.5,29.892,29.411,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:08.549,SGP-M1,5G-NR,-72.4,-10.4,29.88,33.15,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:09.080,SGP-M1,5G-NR,-75.0,-10.4,29.941,30.141,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:10.002,SGP-M1,5G-NR,-76.5,-10.4,29.937,30.745,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:10.568,SGP-M1,5G-NR,-70.7,-10.4,29.825,31.045,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:11.081,SGP-M1,5G-NR,-67.4,-10.4,29.949,31.066,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:12.000,SGP-M1,5G-NR,-69.7,-10.5,29.721,30.282,1.300667,103.784371,414.0,0.0
2024-11-22 11:43:12.499,SGP-M1,5G-NR,-71.5,-10.4,22.381,29.992,1.300663,103.784377,414.0,3.0
2024-11-22 11:43:13.019,SGP-M1,5G-NR,-76.8,-10.7,13.579,20.211,1.30065,103.784389,414.0,7.0
2024-11-22 11:43:13.519,SGP-M1,5G-NR,-73.5,-10.4,29.956,16.592,1.300641,103.784399,414.0,9.0
2024-11-22 11:43:14.019,SGP-M1,5G-NR,-71.2,-10.4,29.811,30.077,1.300631,103.784408,414.0,12.0
2024-11-22 11:43:14.521,SGP-M1,5G-NR,-71.4,-10.4,29.979,30.783,1.300619,103.78442,414.0,13.0
2024-11-22 11:43:15.023,SGP-M1,5G-NR,-72.3,-10.4,29.882,30.206,1.300606,103.784432,414.0,14.0
2024-11-22 11:43:15.549,SGP-M1,5G-NR,-72.3,-10.5,29.78,32.238,1.300606,103.784432,414.0,14.0
2024-11-22 11:43:16.069,SGP-M1,5G-NR,-72.6,-10.4,29.891,30.548,1.300577,103.784457,414.0,16.0
2024-11-22 11:43:16.579,SGP-M1,5G-NR,-77.8,-10.8,29.856,30.378,1.30056,103.784472,414.0,17.0
2024-11-22 11:43:17.059,SGP-M1,5G-NR,-73.5,-10.5,29.964,30.398,1.300542,103.784486,414.0,18.0
2024-11-22 11:43:17.569,SGP-M1,5G-NR,-76.3,-10.6,30.028,30.84,1.300525,103.784503,414.0,18.0
2024-11-22 11:43:18.049,SGP-M1,5G-NR,-79.0,-11.3,29.966,30.065,1.300507,103.784519,414.0,19.0
2024-11-22 11:43:18.581,SGP-M1,5G-NR,-84.7,-12.5,29.927,29.819,1.300507,103.784519,414.0,19.0
2024-11-22 11:43:19.082,SGP-M1,5G-NR,-81.2,-12.5,29.874,30.58,1.300469,103.784555,414.0,20.0
2024-11-22 11:43:19.582,SGP-M1,5G-NR,-83.3,-11.9,29.875,30.524,1.300449,103.784576,414.0,21.0
2024-11-22 11:43:20.081,SGP-M1,5G-NR,-83.7,-11.7,29.886,31.302,1.300428,103.784596,414.0,22.0
2024-11-22 11:43:20.581,SGP-M1,5G-NR,-79.1,-10.7,29.885,31.56,1.300403,103.784617,414.0,23.0
2024-11-22 11:43:21.080,SGP-M1,5G-NR,-79.4,-10.7,29.867,30.196,1.300378,103.784638,414.0,24.0
2024-11-22 11:43:21.889,SGP-M1,5G-NR,-84.0,-11.8,29.821,30.153,1.300378,103.784638,414.0,24.0
2024-11-22 11:43:22.408,SGP-M1,5G-NR,-80.0,-11.1,30.023,31.205,1.300329,103.784685,414.0,25.0
2024-11-22 11:43:22.909,SGP-M1,5G-NR,-82.3,-11.2,29.853,30.972,1.300304,103.784709,414.0,26.0
2024-11-22 11:43:23.389,SGP-M1,5G-NR,-79.3,-11.0,16.234,13.541,1.300279,103.784732,414.0,27.0
2024-11-22 11:43:24.000,SGP-M1,5G-NR,-80.4,-10.9,29.848,23.528,1.300279,103.784732,414.0,27.0
2024-11-22 11:43:24.500,SGP-M1,5G-NR,-80.0,-11.0,29.842,30.504,1.300234,103.784782,414.0,28.0
2024-11-22 11:43:25.000,SGP-M1,5G-NR,-77.3,-10.8,29.929,31.135,1.30021,103.784811,414.0,28.0
2024-11-22 11:43:25.500,SGP-M1,5G-NR,-79.0,-11.3,29.93,30.515,1.300185,103.784839,414.0,29.0
2024-11-22 11:43:25.888,SGP-M1,5G-NR,-77.9,-11.2,29.93,30.99,1.300156,103.784869,414.0,30.0
2024-11-22 11:43:26.081,SGP-M1,5G-NR,-77.5,-11.3,29.849,30.418,1.300126,103.784899,414.0,32.0
2024-11-22 11:43:27.000,SGP-M1,5G-NR,-78.4,-11.3,29.984,30.541,1.300126,103.784899,414.0,32.0
2024-11-22 11:43:27.328,SGP-M1,5G-NR,-77.2,-11.0,29.984,30.963,1.300064,103.78496,414.0,33.0
2024-11-22 11:43:27.648,SGP-M1,5G-NR,-78.0,-10.9,29.74,31.738,1.300033,103.78499,414.0,32.0
2024-11-22 11:43:28.169,SGP-M1,5G-NR,-78.1,-11.7,30.011,30.228,1.300002,103.785019,414.0,32.0
2024-11-22 11:43:28.809,SGP-M1,5G-NR,-72.0,-12.8,29.738,28.434,1.300002,103.785019,590.0,32.0
2024-11-22 11:43:29.309,SGP-M1,5G-NR,-76.6,-12.8,29.923,31.395,1.299947,103.785076,590.0,30.0
2024-11-22 11:43:29.789,SGP-M1,5G-NR,-80.0,-15.1,29.881,29.715,1.299919,103.785101,590.0,29.0
2024-11-22 11:43:30.082,SGP-M1,5G-NR,-81.5,-16.2,29.913,28.2,1.299891,103.785125,590.0,29.0
