Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ​ (PCell),SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
16:12.3,Home network,SGP-M1,5G-NR,525,3,175.192,0.221,0,180.574,11264084922,687505,,1,343,-86.6,-10.9,9.9,0,,1.299816,103.781137,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 74.0,1 Layer: 100.0,
16:12.3,Home network,SGP-M1,5G-NR,525,3,175.192,0.221,0,180.574,11264084922,687505,,1,343,-86.6,-10.9,9.9,0,,1.299816,103.781137,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.5,Home network,SGP-M1,5G-NR,525,3,175.192,0.221,0,175.545,11264084922,687505,,1,343,-86.6,-10.9,9.9,0,,1.299816,103.781137,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.5,Home network,SGP-M1,5G-NR,525,3,175.192,0.221,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299816,103.781137,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.6,Home network,SGP-M1,5G-NR,525,3,175.192,0.221,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.7,Home network,SGP-M1,5G-NR,525,3,167.011,0.221,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.8,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,51,14243,0.221,0.221,0,279.3,51,3,17.7,19.9,120.4,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.8,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 96.1,1 Layer: 100.0,
16:12.8,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,175.545,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.0,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,169.158,11264084922,687505,,1,343,-88.1,-10.9,10.6,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.0,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.299814,103.781141,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.1,Home network,SGP-M1,5G-NR,525,3,167.011,0.179,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.299812,103.781144,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.2,Home network,SGP-M1,5G-NR,525,3,164.356,0.179,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.299812,103.781144,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.3,Home network,SGP-M1,5G-NR,525,3,164.356,0.117,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.299812,103.781144,2,15,23.94,23.94,,,1,45,11225,0.179,0.175,2.2,249.4,45,3,15.8,20,120.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.3,Home network,SGP-M1,5G-NR,525,3,164.356,0.117,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.299812,103.781144,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.5,Home network,SGP-M1,5G-NR,525,3,164.356,0.117,0,169.158,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.5,Home network,SGP-M1,5G-NR,525,3,164.356,0.117,0,149.453,11264084922,687505,,1,343,-90.5,-11.3,13.2,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.5,Home network,SGP-M1,5G-NR,525,3,164.356,0.117,0,149.453,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.7,Home network,SGP-M1,5G-NR,525,3,153.957,0.117,0,149.453,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.8,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,149.453,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,33,7821,0.12,0.12,0,237,33,3,15.2,20,118.6,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.8,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,149.453,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.29981,103.781148,2,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:13.9,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,149.453,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.299807,103.781152,3,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.0,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,169.784,11264084922,687505,,1,343,-91.9,-10.9,10,0,,1.299807,103.781152,3,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.0,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,169.784,11264084922,687505,,1,343,-91.9,-10.9,10,0,,,,,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.0,Home network,SGP-M1,5G-NR,525,3,153.957,0.126,0,169.784,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,,,,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.2,Home network,SGP-M1,5G-NR,525,3,155.637,0.126,0,169.784,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,,,,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.3,Home network,SGP-M1,5G-NR,525,3,155.637,0.122,0,169.784,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,,,,15,23.94,23.94,,,1,34,8042,0.126,0.126,0,236.5,34,3,15.2,20,121.5,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.3,Home network,SGP-M1,5G-NR,525,3,155.637,0.122,0,169.784,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,,,,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.3,Home network,SGP-M1,5G-NR,525,3,155.637,0.122,0,169.784,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,1.299805,103.781156,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.5,Home network,SGP-M1,5G-NR,525,3,155.637,0.122,0,146.208,11264084922,687505,,1,343,-94.3,-11.5,11.9,0,,1.299805,103.781156,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.5,Home network,SGP-M1,5G-NR,525,3,155.637,0.122,0,146.208,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299805,103.781156,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.7,Home network,SGP-M1,5G-NR,525,3,143.239,0.122,0,146.208,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299805,103.781156,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.8,Home network,SGP-M1,5G-NR,525,3,143.239,0.122,0,146.208,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299803,103.781159,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.8,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,146.208,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299803,103.781159,3,15,23.94,23.94,,,1,34,7858,0.122,0.122,0,231.1,34,3,14.9,20,123.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:14.8,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,146.208,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299803,103.781159,3,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.0,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,144.907,11264084922,687505,,1,343,-91.7,-11,10.4,0,,1.299803,103.781159,3,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.0,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,144.907,11264084922,687505,,1,343,-91.7,-11,10.4,0,,,,,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.0,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,144.907,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,,,,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.2,Home network,SGP-M1,5G-NR,525,3,143.239,0.114,0,144.907,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.2,Home network,SGP-M1,5G-NR,525,3,143.472,0.114,0,144.907,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.3,Home network,SGP-M1,5G-NR,525,3,143.472,0.117,0,144.907,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,35,7611,0.117,0.114,2.9,217.5,35,3,14.1,20,122.1,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.3,Home network,SGP-M1,5G-NR,525,3,143.472,0.117,0,144.907,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.5,Home network,SGP-M1,5G-NR,525,3,143.472,0.117,0,146.99,11264084922,687505,,1,343,-92.7,-10.9,9.4,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.5,Home network,SGP-M1,5G-NR,525,3,143.472,0.117,0,146.99,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299801,103.781163,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.6,Home network,SGP-M1,5G-NR,525,3,143.472,0.117,0,146.99,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299798,103.781167,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.7,Home network,SGP-M1,5G-NR,525,3,143.385,0.117,0,146.99,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299798,103.781167,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.8,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,146.99,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299798,103.781167,3,15,23.94,23.94,,,1,34,7466,0.117,0.113,2.9,219.6,34,3,14.2,20,123.4,1,64-QAM: 100.0,1 Layer: 100.0,
16:15.8,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,146.99,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299798,103.781167,3,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.0,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,143.099,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,1.299798,103.781167,3,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.0,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,143.099,11264084922,687505,,1,343,-93.4,-11.1,9.8,0,,,,,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.0,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,,,,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.0,Home network,SGP-M1,5G-NR,525,3,143.385,0.12,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299796,103.78117,3,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.2,Home network,SGP-M1,5G-NR,525,3,150.912,0.12,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299796,103.78117,3,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.3,Home network,SGP-M1,5G-NR,525,3,150.912,0.124,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299796,103.78117,3,15,23.94,23.94,,,1,34,8038,0.123,0.123,0,236.4,34,3,15.2,20,121.2,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.3,Home network,SGP-M1,5G-NR,525,3,150.912,0.124,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299796,103.78117,3,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.5,Home network,SGP-M1,5G-NR,525,3,150.912,0.124,0,143.099,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.5,Home network,SGP-M1,5G-NR,525,3,150.912,0.124,0,158.247,11264084922,687505,,1,343,-92.6,-11.3,8.6,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.6,Home network,SGP-M1,5G-NR,525,3,150.912,0.124,0,158.247,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.7,Home network,SGP-M1,5G-NR,525,3,161.306,0.124,0,158.247,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.8,Home network,SGP-M1,5G-NR,525,3,161.306,0.139,0,158.247,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,8102,0.124,0.124,0,238.3,34,3,15.3,20,120.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:16.8,Home network,SGP-M1,5G-NR,525,3,161.306,0.139,0,158.247,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.0,Home network,SGP-M1,5G-NR,525,3,161.306,0.139,0,162.845,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299794,103.781174,4,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.0,Home network,SGP-M1,5G-NR,525,3,161.306,0.139,0,162.845,11264084922,687505,,1,343,-94.2,-11.3,10.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.0,Home network,SGP-M1,5G-NR,525,3,161.306,0.139,0,162.845,11264084922,687505,,1,343,-91.5,-11,12.3,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.2,Home network,SGP-M1,5G-NR,525,3,161.479,0.139,0,162.845,11264084922,687505,,1,343,-91.5,-11,12.3,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.3,Home network,SGP-M1,5G-NR,525,3,161.479,0.124,0,162.845,11264084922,687505,,1,343,-91.5,-11,12.3,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,34,9050,0.139,0.139,0,266.2,34,3,16.9,20,122.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.3,Home network,SGP-M1,5G-NR,525,3,161.479,0.124,0,162.845,11264084922,687505,,1,343,-91.5,-11,12.3,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,33,7785,0.124,0.124,0,235.9,33,3,15.2,20,122.9,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.5,Home network,SGP-M1,5G-NR,525,3,161.479,0.124,0,165.124,11264084922,687505,,1,343,-91.5,-11,12.3,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,33,7785,0.124,0.124,0,235.9,33,3,15.2,20,122.9,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.6,Home network,SGP-M1,5G-NR,525,3,161.479,0.124,0,165.124,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,33,7785,0.124,0.124,0,235.9,33,3,15.2,20,122.9,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.7,Home network,SGP-M1,5G-NR,525,3,173.365,0.124,0,165.124,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,33,7785,0.124,0.124,0,235.9,33,3,15.2,20,122.9,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.8,Home network,SGP-M1,5G-NR,525,3,173.365,0.14,0,165.124,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,33,7785,0.124,0.124,0,235.9,33,3,15.2,20,122.9,1,64-QAM: 100.0,1 Layer: 100.0,
16:17.8,Home network,SGP-M1,5G-NR,525,3,173.365,0.14,0,165.124,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.0,Home network,SGP-M1,5G-NR,525,3,173.365,0.14,0,186.832,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.781119,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.0,Home network,SGP-M1,5G-NR,525,3,173.365,0.14,0,186.832,11264084922,687505,,1,343,-84.7,-10.5,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.0,Home network,SGP-M1,5G-NR,525,3,173.365,0.14,0,186.832,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.2,Home network,SGP-M1,5G-NR,525,3,188.553,0.14,0,186.832,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.3,Home network,SGP-M1,5G-NR,525,3,188.553,0.155,0,186.832,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,35,8951,0.14,0.14,0,255.7,35,3,16.3,20,118.8,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.3,Home network,SGP-M1,5G-NR,525,3,188.553,0.155,0,186.832,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 100.0,1 Layer: 100.0,
16:18.3,Home network,SGP-M1,5G-NR,525,3,188.553,0.155,0,186.832,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.5,Home network,SGP-M1,5G-NR,525,3,188.553,0.155,0,190.447,11264084922,687505,,1,343,-90.4,-10.8,16.5,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.6,Home network,SGP-M1,5G-NR,525,3,188.553,0.155,0,190.447,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.7,Home network,SGP-M1,5G-NR,525,3,176.786,0.155,0,190.447,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.8,Home network,SGP-M1,5G-NR,525,3,176.786,0.186,0,190.447,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,10162,0.155,0.155,0,298.9,34,3,19,19.5,118.7,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.8,Home network,SGP-M1,5G-NR,525,3,176.786,0.186,0,190.447,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,12086,0.186,0.186,0,355.5,34,3,22.2,17.3,116.8,1,64-QAM: 79.4,1 Layer: 100.0,
16:18.8,Home network,SGP-M1,5G-NR,525,3,176.786,0.186,0,190.447,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,12086,0.186,0.186,0,355.5,34,3,22.2,17.3,116.8,1,256-QAM: 94.1,1 Layer: 100.0,
16:19.0,Home network,SGP-M1,5G-NR,525,3,176.786,0.186,0,169.443,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299999,103.78112,0,15,23.94,23.94,,,1,34,12086,0.186,0.186,0,355.5,34,3,22.2,17.3,116.8,1,256-QAM: 94.1,1 Layer: 100.0,
16:19.0,Home network,SGP-M1,5G-NR,525,3,176.786,0.186,0,169.443,11264084922,687505,,1,343,-82.7,-10.4,21.3,0,,1.299998,103.781121,0,15,23.94,23.94,,,1,34,12086,0.186,0.186,0,355.5,34,3,22.2,17.3,116.8,1,256-QAM: 94.1,1 Layer: 100.0,
