Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ),SS-SINR,Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
05:42.6,Emergency only,,5G-NR,1,1,0.05,30.796,29.02,0,1703937,104,,1,21,-98.6,-10.6,19.2,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1974937,30.796,30.796,0,9874.7,200,130,25.8,14,81,1,64-QAM: 100.0,1 Layer: 100.0,
05:42.7,Emergency only,,5G-NR,1,1,0.079,30.796,29.02,0,1703937,104,,1,21,-98.6,-10.6,19.2,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1974937,30.796,30.796,0,9874.7,200,130,25.8,14,81,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.0,Emergency only,,5G-NR,1,1,0.079,30.796,29.932,0,1703937,104,,1,21,-98.6,-10.6,19.2,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1974937,30.796,30.796,0,9874.7,200,130,25.8,14,81,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.0,Emergency only,,5G-NR,1,1,0.079,32.748,29.932,0,1703937,104,,1,21,-98.6,-10.6,19.2,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,1974937,30.796,30.796,0,9874.7,200,130,25.8,14,81,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.0,Emergency only,,5G-NR,1,1,0.079,32.748,29.932,0,1703937,104,,1,21,-98.6,-10.6,19.2,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.0,Emergency only,,5G-NR,1,1,0.079,32.748,29.932,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.2,Emergency only,,5G-NR,1,1,0.094,32.748,29.932,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299948,103.78121,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.2,Emergency only,,5G-NR,1,1,0.094,32.748,29.932,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.5,Emergency only,,5G-NR,1,1,0.094,32.748,32.437,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.5,Emergency only,,5G-NR,1,1,0.094,32.872,32.437,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,6.2,71.3,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.5,Emergency only,,5G-NR,1,1,0.094,32.872,32.437,0,1703937,104,,1,21,-85.1,-10.3,22.1,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,7.4,72.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.6,Emergency only,,5G-NR,1,1,0.094,32.872,32.437,0,1703937,104,,1,21,-86.7,-10.3,18.5,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,7.4,72.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:43.7,Emergency only,,5G-NR,1,1,0.08,32.872,32.437,0,1703937,104,,1,21,-86.7,-10.3,18.5,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,7.4,72.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.0,Emergency only,,5G-NR,1,1,0.08,32.872,34.091,0,1703937,104,,1,21,-86.7,-10.3,18.5,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,7.4,72.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.0,Emergency only,,5G-NR,1,1,0.08,32.751,34.091,0,1703937,104,,1,21,-86.7,-10.3,18.5,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.872,32.872,0,10498,202,130,27,7.4,72.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.0,Emergency only,,5G-NR,1,1,0.08,32.751,34.091,0,1703937,104,,1,21,-86.7,-10.3,18.5,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.0,Emergency only,,5G-NR,1,1,0.08,32.751,34.091,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299951,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.1,Emergency only,,5G-NR,1,1,0.08,32.751,34.091,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.2,Emergency only,,5G-NR,1,1,0.084,32.751,34.091,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.5,Emergency only,,5G-NR,1,1,0.084,32.751,29.491,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.5,Emergency only,,5G-NR,1,1,0.084,32.915,29.491,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.7,73.8,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.5,Emergency only,,5G-NR,1,1,0.084,32.915,29.491,0,1703937,104,,1,21,-88.1,-10.3,20.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.6,Emergency only,,5G-NR,1,1,0.084,32.915,29.491,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.7,Emergency only,,5G-NR,1,1,0.142,32.915,29.491,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299955,103.781215,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:44.9,Emergency only,,5G-NR,1,1,0.142,32.915,29.491,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.0,Emergency only,,5G-NR,1,1,0.142,32.915,31.888,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.0,Emergency only,,5G-NR,1,1,0.142,32.754,31.888,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.915,32.915,0,10501.8,201,130,27,7.8,72.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.0,Emergency only,,5G-NR,1,1,0.142,32.754,31.888,0,1703937,104,,1,21,-87.5,-10.3,23.2,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,7,72.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.0,Emergency only,,5G-NR,1,1,0.142,32.754,31.888,0,1703937,104,,1,21,-86.6,-10.3,25.3,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,7,72.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.2,Emergency only,,5G-NR,1,1,0.164,32.754,31.888,0,1703937,104,,1,21,-86.6,-10.3,25.3,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,7,72.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.5,Emergency only,,5G-NR,1,1,0.164,32.754,32.093,0,1703937,104,,1,21,-86.6,-10.3,25.3,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,7,72.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.5,Emergency only,,5G-NR,1,1,0.164,32.912,32.093,0,1703937,104,,1,21,-86.6,-10.3,25.3,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.754,32.754,0,10500.5,200,130,27,7,72.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.5,Emergency only,,5G-NR,1,1,0.164,32.912,32.093,0,1703937,104,,1,21,-86.6,-10.3,25.3,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,7.9,73,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.6,Emergency only,,5G-NR,1,1,0.164,32.912,32.093,0,1703937,104,,1,21,-87.2,-10.3,25.4,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,7.9,73,1,64-QAM: 100.0,1 Layer: 100.0,
05:45.7,Emergency only,,5G-NR,1,1,0.181,32.912,32.093,0,1703937,104,,1,21,-87.2,-10.3,25.4,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,7.9,73,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.0,Emergency only,,5G-NR,1,1,0.181,32.912,32.581,0,1703937,104,,1,21,-87.2,-10.3,25.4,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,7.9,73,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.0,Emergency only,,5G-NR,1,1,0.181,32.746,32.581,0,1703937,104,,1,21,-87.2,-10.3,25.4,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,7.9,73,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.0,Emergency only,,5G-NR,1,1,0.181,32.746,32.581,0,1703937,104,,1,21,-87.2,-10.3,25.4,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.746,32.746,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.0,Emergency only,,5G-NR,1,1,0.181,32.746,32.581,0,1703937,104,,1,21,-87.4,-10.3,23.5,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.746,32.746,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.2,Emergency only,,5G-NR,1,1,0.185,32.746,32.581,0,1703937,104,,1,21,-87.4,-10.3,23.5,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.746,32.746,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.5,Emergency only,,5G-NR,1,1,0.185,32.746,32.586,0,1703937,104,,1,21,-87.4,-10.3,23.5,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.746,32.746,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.5,Emergency only,,5G-NR,1,1,0.185,32.749,32.586,0,1703937,104,,1,21,-87.4,-10.3,23.5,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.746,32.746,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.5,Emergency only,,5G-NR,1,1,0.185,32.749,32.586,0,1703937,104,,1,21,-87.4,-10.3,23.5,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.6,Emergency only,,5G-NR,1,1,0.185,32.749,32.586,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.299958,103.781217,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.6,Emergency only,,5G-NR,1,1,0.185,32.749,32.586,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:46.7,Emergency only,,5G-NR,1,1,0.176,32.749,32.586,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.0,Emergency only,,5G-NR,1,1,0.176,32.749,30.975,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.0,Emergency only,,5G-NR,1,1,0.176,32.871,30.975,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.749,32.749,0,10500.5,200,130,27,10.3,75.4,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.0,Emergency only,,5G-NR,1,1,0.176,32.871,30.975,0,1703937,104,,1,21,-89.2,-10.4,16.7,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.871,32.871,0,10498,202,130,27,11.4,76.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.1,Emergency only,,5G-NR,1,1,0.176,32.871,30.975,0,1703937,104,,1,21,-91.5,-10.5,20.9,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.871,32.871,0,10498,202,130,27,11.4,76.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.2,Emergency only,,5G-NR,1,1,0.175,32.871,30.975,0,1703937,104,,1,21,-91.5,-10.5,20.9,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.871,32.871,0,10498,202,130,27,11.4,76.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.5,Emergency only,,5G-NR,1,1,0.175,32.871,33.79,0,1703937,104,,1,21,-91.5,-10.5,20.9,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.871,32.871,0,10498,202,130,27,11.4,76.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.5,Emergency only,,5G-NR,1,1,0.175,32.751,33.79,0,1703937,104,,1,21,-91.5,-10.5,20.9,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,202,2120592,32.871,32.871,0,10498,202,130,27,11.4,76.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.5,Emergency only,,5G-NR,1,1,0.175,32.751,33.79,0,1703937,104,,1,21,-91.5,-10.5,20.9,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.6,Emergency only,,5G-NR,1,1,0.175,32.751,33.79,0,1703937,104,,1,21,-86.9,-10.3,26.1,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:47.7,Emergency only,,5G-NR,1,1,0.183,32.751,33.79,0,1703937,104,,1,21,-86.9,-10.3,26.1,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.0,Emergency only,,5G-NR,1,1,0.183,32.751,29.024,0,1703937,104,,1,21,-86.9,-10.3,26.1,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.0,Emergency only,,5G-NR,1,1,0.183,32.917,29.024,0,1703937,104,,1,21,-86.9,-10.3,26.1,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.751,32.751,0,10500.5,200,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.0,Emergency only,,5G-NR,1,1,0.183,32.917,29.024,0,1703937,104,,1,21,-86.9,-10.3,26.1,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.1,Emergency only,,5G-NR,1,1,0.183,32.917,29.024,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.2,Emergency only,,5G-NR,1,1,0.141,32.917,29.024,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.29996,103.781213,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.3,Emergency only,,5G-NR,1,1,0.141,32.917,29.024,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.5,Emergency only,,5G-NR,1,1,0.141,32.917,33.094,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.5,Emergency only,,5G-NR,1,1,0.141,32.753,33.094,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.917,32.917,0,10501.8,201,130,27,9.5,74.6,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.5,Emergency only,,5G-NR,1,1,0.141,32.753,33.094,0,1703937,104,,1,21,-87.8,-10.4,24.5,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,4.8,69.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.6,Emergency only,,5G-NR,1,1,0.141,32.753,33.094,0,1703937,104,,1,21,-82.7,-10.3,26.2,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,4.8,69.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:48.7,Emergency only,,5G-NR,1,1,0.15,32.753,33.094,0,1703937,104,,1,21,-82.7,-10.3,26.2,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,4.8,69.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.0,Emergency only,,5G-NR,1,1,0.15,32.753,32.166,0,1703937,104,,1,21,-82.7,-10.3,26.2,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,4.8,69.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.0,Emergency only,,5G-NR,1,1,0.15,32.912,32.166,0,1703937,104,,1,21,-82.7,-10.3,26.2,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.753,32.753,0,10500.5,200,130,27,4.8,69.9,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.0,Emergency only,,5G-NR,1,1,0.15,32.912,32.166,0,1703937,104,,1,21,-82.7,-10.3,26.2,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.1,Emergency only,,5G-NR,1,1,0.15,32.912,32.166,0,1703937,104,,1,21,-88.2,-10.3,23,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.2,Emergency only,,5G-NR,1,1,0.146,32.912,32.166,0,1703937,104,,1,21,-88.2,-10.3,23,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.5,Emergency only,,5G-NR,1,1,0.146,32.912,32.244,0,1703937,104,,1,21,-88.2,-10.3,23,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.5,Emergency only,,5G-NR,1,1,0.146,32.748,32.244,0,1703937,104,,1,21,-88.2,-10.3,23,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,201,2110855,32.912,32.912,0,10501.8,201,130,27,8.1,73.2,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.5,Emergency only,,5G-NR,1,1,0.146,32.748,32.244,0,1703937,104,,1,21,-88.2,-10.3,23,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.6,Emergency only,,5G-NR,1,1,0.146,32.748,32.244,0,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:49.7,Emergency only,,5G-NR,1,1,0.11,32.748,32.244,0,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299962,103.781209,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.0,Emergency only,,5G-NR,1,1,0.11,32.748,32.244,0,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.0,Emergency only,,5G-NR,1,1,0.11,32.748,10.576,0,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.0,Emergency only,,5G-NR,1,1,0.11,32.748,10.576,0.011,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.0,Emergency only,,5G-NR,1,1,0.11,16.785,10.576,0.011,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,200,2100100,32.748,32.748,0,10500.5,200,130,27,8,73.1,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.0,Emergency only,,5G-NR,1,1,0.11,16.785,10.576,0.011,1703937,104,,1,21,-86.5,-10.4,19.8,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,113,1050544,16.785,16.785,0,9296.8,113,115,27,10.1,75.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.1,Emergency only,,5G-NR,1,1,0.11,16.785,10.576,0.011,1703937,104,,1,21,-91.3,-10.5,23.2,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,113,1050544,16.785,16.785,0,9296.8,113,115,27,10.1,75.5,1,64-QAM: 100.0,1 Layer: 100.0,
05:50.2,Emergency only,,5G-NR,1,1,0.056,16.785,10.576,0.011,1703937,104,,1,21,-91.3,-10.5,23.2,0,,1.299965,103.781205,1,30,47.88,47.88,D3-d12f2-U1,,1,113,1050544,16.785,16.785,0,9296.8,113,115,27,10.1,75.5,1,64-QAM: 100.0,1 Layer: 100.0,
