Time,Network,Operator,Technology,MCC,MNC,Network Thrpt DL,Network Thrpt UL,IP Thrpt UL,IP Thrpt DL,Cell ID,gNB,Num Beams,Num SCS Carrier​ (PCell),PCI​ (PCell),SS-RSRP,SS-RSRQ,SS-SINR​ (PCell),Beam Index​ (PCell),Max MIMO-Layers CB PUSCH,Lat,Long,Speed o.g.,SCS​ (PCell),Bandwidth DL​ (PCell),Bandwidth UL​ (PCell),TDD Slot Pattern​ (PCell),CSI-RSRP,Num PUSCH Carrier,Num Slots​ (PCell),Bytes Transferred​ (PCell),Sched PUSCH Thp​ (PCell),Net PUSCH Thp​ (PCell),Retransmission​ (PCell),Average TB Size​ (PCell),Num of TBs​ (PCell),Average RBs​ (PCell),Average MCS Index​ (PCell),PUSCH TxPower​ (PCell),PUSCH Pathloss​ (PCell),Max Num Layers​ (PCell),Modulation​ (PCell),Layer​ (PCell),MAC UL Thp​ (PCell)
25:26.0,Home network,SGP-M1,5G-NR,525,3,392.395,0.209,0.002,458.893,20498023403,1251100,,1,695,-87.1,-13.4,2.7,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13142,0.209,0.209,0,285.7,46,3,18.1,12.2,102.8,1,64-QAM: 87.0,1 Layer: 100.0,
25:26.1,Home network,SGP-M1,5G-NR,525,3,392.395,0.209,0.002,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13142,0.209,0.209,0,285.7,46,3,18.1,12.2,102.8,1,64-QAM: 87.0,1 Layer: 100.0,
25:26.4,Home network,SGP-M1,5G-NR,525,3,392.395,0.207,0.002,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,13142,0.209,0.209,0,285.7,46,3,18.1,12.2,102.8,1,64-QAM: 87.0,1 Layer: 100.0,
25:26.4,Home network,SGP-M1,5G-NR,525,3,392.395,0.207,0.002,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 87.0,1 Layer: 100.0,
25:26.4,Home network,SGP-M1,5G-NR,525,3,392.395,0.207,0.002,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.4,Home network,SGP-M1,5G-NR,525,3,217.834,0.207,0.002,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.5,Home network,SGP-M1,5G-NR,525,3,217.834,0.207,0.024,458.893,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.5,Home network,SGP-M1,5G-NR,525,3,217.834,0.207,0.024,88.966,20498023403,1251100,,1,695,-84.8,-13.2,5.2,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.6,Home network,SGP-M1,5G-NR,525,3,217.834,0.207,0.024,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.9,Home network,SGP-M1,5G-NR,525,3,217.834,0.168,0.024,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,13417,0.207,0.207,0,319.5,42,3,19.1,13,102.7,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.9,Home network,SGP-M1,5G-NR,525,3,217.834,0.168,0.024,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 52.4,1 Layer: 100.0,
25:26.9,Home network,SGP-M1,5G-NR,525,3,217.834,0.168,0.024,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:26.9,Home network,SGP-M1,5G-NR,525,3,199.837,0.168,0.024,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.0,Home network,SGP-M1,5G-NR,525,3,199.837,0.168,0,88.966,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.0,Home network,SGP-M1,5G-NR,525,3,199.837,0.168,0,241.818,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299973,103.781541,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.0,Home network,SGP-M1,5G-NR,525,3,199.837,0.168,0,241.818,20498023403,1251100,,1,695,-85.8,-13.5,5,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.1,Home network,SGP-M1,5G-NR,525,3,199.837,0.168,0,241.818,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.4,Home network,SGP-M1,5G-NR,525,3,199.837,0.184,0,241.818,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,11071,0.173,0.168,2.6,291.3,38,3,18.4,19.6,105,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.4,Home network,SGP-M1,5G-NR,525,3,199.837,0.184,0,241.818,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 78.9,1 Layer: 100.0,
25:27.4,Home network,SGP-M1,5G-NR,525,3,199.837,0.184,0,241.818,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.4,Home network,SGP-M1,5G-NR,525,3,256.18,0.184,0,241.818,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.5,Home network,SGP-M1,5G-NR,525,3,256.18,0.184,0,269.846,20498023403,1251100,,1,695,-89.5,-14.8,2.9,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.6,Home network,SGP-M1,5G-NR,525,3,256.18,0.184,0,269.846,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.9,Home network,SGP-M1,5G-NR,525,3,256.18,0.205,0,269.846,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,42,11806,0.184,0.184,0,281.1,42,3,17.9,15,101.5,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.9,Home network,SGP-M1,5G-NR,525,3,256.18,0.205,0,269.846,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 64.3,1 Layer: 100.0,
25:27.9,Home network,SGP-M1,5G-NR,525,3,256.18,0.205,0,269.846,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:27.9,Home network,SGP-M1,5G-NR,525,3,243.259,0.205,0,269.846,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.0,Home network,SGP-M1,5G-NR,525,3,243.259,0.205,0,265.702,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299986,103.781547,4,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.0,Home network,SGP-M1,5G-NR,525,3,243.259,0.205,0,265.702,20498023403,1251100,,1,695,-82,-12.3,3.4,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.1,Home network,SGP-M1,5G-NR,525,3,243.259,0.205,0,265.702,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.4,Home network,SGP-M1,5G-NR,525,3,243.259,0.218,0,265.702,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,38,13092,0.205,0.205,0,344.5,38,4,17.9,19.1,103.1,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.4,Home network,SGP-M1,5G-NR,525,3,243.259,0.218,0,265.702,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 73.7,1 Layer: 100.0,
25:28.4,Home network,SGP-M1,5G-NR,525,3,243.259,0.218,0,265.702,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.4,Home network,SGP-M1,5G-NR,525,3,359.199,0.218,0,265.702,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.5,Home network,SGP-M1,5G-NR,525,3,359.199,0.218,0,409.393,20498023403,1251100,,1,695,-87,-14.9,2.5,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.6,Home network,SGP-M1,5G-NR,525,3,359.199,0.218,0,409.393,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.9,Home network,SGP-M1,5G-NR,525,3,359.199,0.254,0,409.393,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,43,14004,0.218,0.218,0,325.7,43,4,18.6,20,107,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.9,Home network,SGP-M1,5G-NR,525,3,359.199,0.254,0,409.393,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 60.5,1 Layer: 100.0,
25:28.9,Home network,SGP-M1,5G-NR,525,3,359.199,0.254,0,409.393,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:28.9,Home network,SGP-M1,5G-NR,525,3,472.68,0.254,0,409.393,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.0,Home network,SGP-M1,5G-NR,525,3,472.68,0.254,0,472.195,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.299997,103.781552,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.0,Home network,SGP-M1,5G-NR,525,3,472.68,0.254,0,472.195,20498023403,1251100,,1,695,-87.4,-12.9,3.2,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.1,Home network,SGP-M1,5G-NR,525,3,472.68,0.254,0,472.195,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.4,Home network,SGP-M1,5G-NR,525,3,472.68,0.225,0,472.195,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,52,16315,0.254,0.254,0,313.8,52,3,18.1,18.6,106,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.4,Home network,SGP-M1,5G-NR,525,3,472.68,0.225,0,472.195,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,64-QAM: 78.8,1 Layer: 100.0,
25:29.4,Home network,SGP-M1,5G-NR,525,3,472.68,0.225,0,472.195,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.4,Home network,SGP-M1,5G-NR,525,3,399.362,0.225,0,472.195,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.5,Home network,SGP-M1,5G-NR,525,3,399.362,0.225,0,341.082,20498023403,1251100,,1,695,-88,-13.1,5.5,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.6,Home network,SGP-M1,5G-NR,525,3,399.362,0.225,0,341.082,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.9,Home network,SGP-M1,5G-NR,525,3,399.362,0.218,0,341.082,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,46,14230,0.225,0.225,0,309.3,46,3,19.6,15.2,105.2,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.9,Home network,SGP-M1,5G-NR,525,3,399.362,0.218,0,341.082,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,256-QAM: 50.0,1 Layer: 100.0,
25:29.9,Home network,SGP-M1,5G-NR,525,3,399.362,0.218,0,341.082,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:29.9,Home network,SGP-M1,5G-NR,525,3,326.147,0.218,0,341.082,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.0,Home network,SGP-M1,5G-NR,525,3,326.147,0.218,0,412.96,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300006,103.781556,4,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.0,Home network,SGP-M1,5G-NR,525,3,326.147,0.218,0,412.96,20498023403,1251100,,1,695,-87.7,-13.1,6.3,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.1,Home network,SGP-M1,5G-NR,525,3,326.147,0.218,0,412.96,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.4,Home network,SGP-M1,5G-NR,525,3,326.147,0.241,0,412.96,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,39,13959,0.218,0.218,0,357.9,39,4,18.5,15,102.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.4,Home network,SGP-M1,5G-NR,525,3,326.147,0.241,0,412.96,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 66.7,1 Layer: 100.0,
25:30.4,Home network,SGP-M1,5G-NR,525,3,326.147,0.241,0,412.96,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.4,Home network,SGP-M1,5G-NR,525,3,517.715,0.241,0,412.96,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.5,Home network,SGP-M1,5G-NR,525,3,517.715,0.241,0,494.513,20498023403,1251100,,1,695,-83.2,-12.5,6.1,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.6,Home network,SGP-M1,5G-NR,525,3,517.715,0.241,0,494.513,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.9,Home network,SGP-M1,5G-NR,525,3,517.715,0.257,0,494.513,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,50,15440,0.241,0.241,0,308.8,50,3,18.4,12.8,101.4,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.9,Home network,SGP-M1,5G-NR,525,3,517.715,0.257,0,494.513,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,64-QAM: 74.0,1 Layer: 100.0,
25:30.9,Home network,SGP-M1,5G-NR,525,3,517.715,0.257,0,494.513,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:30.9,Home network,SGP-M1,5G-NR,525,3,459.8,0.257,0,494.513,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.0,Home network,SGP-M1,5G-NR,525,3,459.8,0.257,0,463.615,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300017,103.781558,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.0,Home network,SGP-M1,5G-NR,525,3,459.8,0.257,0,463.615,20498023403,1251100,,1,695,-82,-12.3,5.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.1,Home network,SGP-M1,5G-NR,525,3,459.8,0.257,0,463.615,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.4,Home network,SGP-M1,5G-NR,525,3,459.8,0.274,0,463.615,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,49,16567,0.257,0.257,0,338.1,49,3,19.3,14.6,99.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.4,Home network,SGP-M1,5G-NR,525,3,459.8,0.274,0,463.615,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 51.0,1 Layer: 100.0,
25:31.4,Home network,SGP-M1,5G-NR,525,3,459.8,0.274,0,463.615,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.4,Home network,SGP-M1,5G-NR,525,3,445.703,0.274,0,463.615,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.5,Home network,SGP-M1,5G-NR,525,3,445.703,0.274,0,459.39,20498023403,1251100,,1,695,-82.3,-12.4,4.6,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.6,Home network,SGP-M1,5G-NR,525,3,445.703,0.274,0,459.39,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.9,Home network,SGP-M1,5G-NR,525,3,445.703,0.231,0,459.39,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,52,17489,0.274,0.274,0,336.3,52,3,20.4,15.9,104.6,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.9,Home network,SGP-M1,5G-NR,525,3,445.703,0.231,0,459.39,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,51,14903,0.231,0.231,0,292.2,51,3,17.4,13,101.7,1,256-QAM: 69.2,1 Layer: 100.0,
25:31.9,Home network,SGP-M1,5G-NR,525,3,445.703,0.231,0,459.39,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,51,14903,0.231,0.231,0,292.2,51,3,17.4,13,101.7,1,64-QAM: 96.1,1 Layer: 100.0,
25:31.9,Home network,SGP-M1,5G-NR,525,3,475.233,0.231,0,459.39,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,51,14903,0.231,0.231,0,292.2,51,3,17.4,13,101.7,1,64-QAM: 96.1,1 Layer: 100.0,
25:32.0,Home network,SGP-M1,5G-NR,525,3,475.233,0.231,0,492.346,20498023403,1251100,,1,695,-87.8,-12.7,4.8,5,,1.300028,103.781561,5,30,98.28,98.28,D3-d10f2u2-U1,,1,51,14903,0.231,0.231,0,292.2,51,3,17.4,13,101.7,1,64-QAM: 96.1,1 Layer: 100.0,
